1;2;31.23;37.18;23.14;26.00;60.05;16.68
1;2;59.55;62.41;12.45;18.36;42.64;16.59
1;2;42.14;45.05;12.00;17.86;34.00;43.64
1;2;32.05;37.95;41.18;44.00;33.55;25.59
